Name,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU2872,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
OTU2873,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae,,
OTU2874,Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Chromatiaceae, Rheinheimera,
OTU2875,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae,,
OTU2876,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae,,
OTU2877,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Erwinia,
OTU2878,Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Leuconostoc, Mesenteroides
OTU2879,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae,,
OTU2880,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylobacteriaceae, Methylobacterium, Organophilum
OTU2881,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU2882,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Nocardioidaceae,,
OTU2883,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bosea, Genosp
OTU2884,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
OTU2885,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Rhodoplanes,
OTU2886,Bacteria, Acidobacteria, Chloracidobacteria, RB41,,,
OTU2887,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Agrobacterium,
OTU2888,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
OTU2889,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Aliihoeflea, Aestuarii
OTU2890,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Hydrogenophaga,
OTU2891,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,
OTU2892,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Intrasporangiaceae, Phycicoccus,
OTU2893,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Stutzeri
OTU2894,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
OTU2895,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,
OTU2896,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,
OTU2897,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae,,
OTU2898,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Delftia,
OTU2899,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Parabacteroides,
OTU2900,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia, Coli
OTU2901,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Balneimonas,
OTU2902,Bacteria, Thermi, Deinococci, Deinococcales, Deinococcaceae, Deinococcus,
OTU2903,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Cereus
OTU2904,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, Pulveris
OTU2905,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
OTU2906,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae,,
OTU2907,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia, Coli
OTU2908,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,
OTU2909,Bacteria, Proteobacteria, Betaproteobacteria, Ellin6067,,,
OTU2910,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bradyrhizobium,
OTU2911,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Agrobacterium, Undicola
OTU2912,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,
OTU2913,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Dinoroseobacter,
OTU2914,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Cohnii
OTU2915,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae,,
OTU2916,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Plantarum
OTU2917,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Melaninogenica
OTU2918,Bacteria, Proteobacteria, Alphaproteobacteria,,,,
OTU2919,Bacteria, Firmicutes, Clostridia, Clostridiales, Veillonellaceae, Dialister,
OTU2920,Bacteria, Firmicutes, Bacilli, Lactobacillales, Aerococcaceae, Facklamia,
OTU2921,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Paracoccus, Aminovorans
OTU2922,Bacteria, Deferribacteres, Deferribacteres, Deferribacterales, Deferribacteraceae, Mucispirillum, Schaedleri
OTU2923,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2924,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU2925,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2926,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2927,Bacteria, Deferribacteres, Deferribacteres, Deferribacterales, Deferribacteraceae, Mucispirillum, Schaedleri
OTU2928,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus,
OTU2929,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU2930,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU2931,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Morganella, Morganii
OTU2932,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU2933,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Salmonella, Enterica
OTU2934,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Rikenellaceae,,
OTU2935,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Odoribacteraceae, Odoribacter,
OTU2936,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia,
OTU2937,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Ruminococcus, Gnavus
OTU2938,Bacteria, Tenericutes, Mollicutes, RF39,,,
OTU2939,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Parabacteroides,
OTU2940,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU2941,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2942,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU2943,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2944,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU2945,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2946,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2947,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU2948,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Rikenellaceae,,
OTU2949,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2950,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU2951,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU2952,Bacteria, Actinobacteria, Coriobacteriia, Coriobacteriales, Coriobacteriaceae, Adlercreutzia,
OTU2953,Bacteria, Cyanobacteria, Synechococcophycideae, Synechococcales, Synechococcaceae, Prochlorococcus,
OTU2954,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2955,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Parabacteroides,
OTU2956,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU2957,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2958,Bacteria, Firmicutes, Erysipelotrichi, Erysipelotrichales, Erysipelotrichaceae, Allobaculum,
OTU2959,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU2960,Bacteria, Proteobacteria, Deltaproteobacteria, Sva0853,,,
OTU2961,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU2962,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU2963,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus,
OTU2964,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU2965,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae,,
OTU2966,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU2967,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU2968,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Blastomonas, Natatoria
OTU2969,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2970,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2971,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU2972,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2973,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,
OTU2974,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae,,
OTU2975,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2976,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2977,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU2978,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus,
OTU2979,Bacteria, Actinobacteria, Coriobacteriia, Coriobacteriales, Coriobacteriaceae,,
OTU2980,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU2981,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus,
OTU2982,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Janthinobacterium,
OTU2983,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,
OTU2984,Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Endozoicimonaceae,,
OTU2985,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Citrobacter, Koseri
OTU2986,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Lautropia,
OTU2987,Bacteria, Firmicutes, Bacilli, Lactobacillales,,,
OTU2988,Bacteria, Proteobacteria, Alphaproteobacteria, BD7-3,,,
OTU2989,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU2990,Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus, Parainfluenzae
OTU2991,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae,,
OTU2992,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
OTU2993,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Micrococcaceae, Kocuria, Kristinae
OTU2994,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,,,
OTU2995,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
OTU2996,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,,,
OTU2997,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,,,
OTU2998,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Micrococcaceae,,
OTU2999,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU3000,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae,,
OTU3001,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU3002,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae,,
OTU3003,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus,
OTU3004,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae,,
OTU3005,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae,,
OTU3006,Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus, Parainfluenzae
OTU3007,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
OTU3008,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3009,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,
OTU3010,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,,,
OTU3011,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Sciuri
OTU3012,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
OTU3013,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae,,
OTU3014,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Aureus
OTU3015,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Propionibacteriaceae, Propionibacterium, Acnes
OTU3016,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU3017,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3018,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU3019,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU3020,Bacteria, Firmicutes, Bacilli, Turicibacterales, Turicibacteraceae, Turicibacter,
OTU3021,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3022,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3023,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae,,
OTU3024,Bacteria, Proteobacteria, Gammaproteobacteria, HTCC2188,,,
OTU3025,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU3026,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae,,
OTU3027,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3028,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3029,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae,,
OTU3030,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Sutterella,
OTU3031,Bacteria, Tenericutes, Mollicutes, Anaeroplasmatales, Anaeroplasmataceae, Anaeroplasma,
OTU3032,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3033,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae,,
OTU3034,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3035,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3036,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Limnohabitans,
OTU3037,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae,,
OTU3038,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Amorphomonas, Oryzae
OTU3039,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3040,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus,
OTU3041,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,
OTU3042,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3043,Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus,
OTU3044,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3045,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU3046,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU3047,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Odoribacteraceae, Odoribacter,
OTU3048,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3049,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium,
OTU3050,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,
OTU3051,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Barnesiellaceae,,
OTU3052,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Coprococcus,
OTU3053,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU3054,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3055,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Schlegelella,
OTU3056,Bacteria, Firmicutes, Clostridia, Clostridiales, Mogibacteriaceae,,
OTU3057,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU3058,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3059,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Mesorhizobium,
OTU3060,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,
OTU3061,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3062,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU3063,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,
OTU3064,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3065,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3066,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium,
OTU3067,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Coprococcus,
OTU3068,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3069,Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Succinivibrionaceae, Succinivibrio,
OTU3070,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Paraprevotellaceae, Paraprevotella,
OTU3071,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, Hormaechei
OTU3072,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae,,
OTU3073,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Naxibacter, Indica
OTU3074,Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus,
OTU3075,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Rikenellaceae,,
OTU3076,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Coprococcus,
OTU3077,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3078,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3079,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae,,
OTU3080,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3081,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3082,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,
OTU3083,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Coprococcus,
OTU3084,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Dorea,
OTU3085,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,
OTU3086,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3087,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Coprococcus,
OTU3088,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3089,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU3090,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3091,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3092,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Coprococcus,
OTU3093,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Copri
OTU3094,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3095,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
OTU3096,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3097,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3098,Bacteria, Proteobacteria, Deltaproteobacteria, Desulfovibrionales, Desulfovibrionaceae, Bilophila,
OTU3099,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3100,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Coprococcus,
OTU3101,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3102,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3103,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3104,Bacteria, Firmicutes, Erysipelotrichi, Erysipelotrichales, Erysipelotrichaceae,,
OTU3105,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3106,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3107,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae,,
OTU3108,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3109,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3110,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3111,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3112,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3113,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3114,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Akkermansia, Muciniphila
OTU3115,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Akkermansia, Muciniphila
OTU3116,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus,
OTU3117,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3118,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3119,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3120,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Faecalibacterium, Prausnitzii
OTU3121,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU3122,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3123,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3124,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3125,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3126,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Faecalibacterium, Prausnitzii
OTU3127,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3128,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3129,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3130,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3131,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3132,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3133,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Copri
OTU3134,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3135,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Coprococcus,
OTU3136,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Paraprevotellaceae, Prevotella,
OTU3137,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,
OTU3138,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Coprococcus,
OTU3139,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3140,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3141,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3142,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU3143,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU3144,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides, Uniformis
OTU3145,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia, Obeum
OTU3146,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Faecalibacterium, Prausnitzii
OTU3147,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3148,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU3149,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3150,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3151,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU3152,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU3153,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU3154,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
